node,theta,conviction,adopted,adopted_at,exposures,is_seed
1023,0.8367911257586569,0.0,False,,0,False
1024,0.7187467090642949,0.0,False,,0,False
1025,0.002135825813603137,0.0,False,,0,False
1026,0.32538950935909927,0.0,False,,0,False
1027,0.687840302418161,0.0,False,,0,False
1028,0.6902322688891614,0.0,False,,0,False
1029,0.10768166977153912,0.20767905774246154,True,13,4,False
1030,0.8343145068809141,0.0,False,,0,False
1031,0.7842840204658063,0.0,False,,0,False
1032,0.8068374010879292,0.0,False,,0,False
1033,0.16206559624653644,0.0,False,,0,False
1034,0.9500769894791739,0.07601629943685755,False,,2,False
1035,0.9314981994049194,0.0,False,,0,False
1036,0.7957348678037054,0.0,False,,0,False
1037,0.5644624124909581,0.24271187479621745,False,,4,False
1038,0.3281908813204457,0.14505616363871998,False,,4,False
1039,0.8464561015356001,0.2838983300798772,False,,1,False
1040,0.9751518913782948,0.0,False,,0,False
1041,0.6905816991930942,0.0,False,,0,False
1042,0.9763925612232156,0.14863711912204947,False,,4,False
1043,0.683978659319664,0.21168401653145824,False,,3,False
1044,0.36999710222055776,0.10270605415900597,False,,3,False
1045,0.8069134974098549,0.03989365020989148,False,,1,False
1046,0.6647601713318967,0.1986226119687413,False,,4,False
1047,0.0791953032632843,0.0,False,,0,False
1048,0.5892490475085334,0.0,False,,0,False
1049,0.44872305245805855,0.0,False,,0,False
1050,0.12111669977684542,0.14146014902030768,True,40,3,False
1051,0.5797725637025917,0.143882737014238,False,,3,False
1052,0.8275591711981712,0.0,False,,0,False
1053,0.23285493667065854,0.0,False,,0,False
1054,0.34817171588876006,0.0,False,,0,False
1055,0.4195545368448327,0.26523344730876375,False,,1,False
1056,0.17483667853989548,0.21541018801292522,True,40,3,False
1057,0.8239617969976535,0.0,False,,0,False
1058,0.7585504989530394,0.0,False,,0,False
1059,0.8330425018558151,0.0,False,,0,False
1060,0.20055442489029152,0.0,False,,0,False
1061,0.769299392687663,0.10372527771970186,False,,3,False
1062,0.779890914610647,0.0,False,,0,False
1063,0.29315786902797025,0.0,False,,0,False
1064,0.7092358933296397,0.0,False,,0,False
1065,0.0835540958584331,0.22721409361049205,True,32,3,False
1066,0.27438793617993207,0.0,False,,0,False
1067,0.18087335554495684,0.5197788808035452,True,26,6,False
1068,0.2519710335789444,0.15500656665949974,False,,4,False
1069,0.09141451906792925,0.0,False,,0,False
1070,0.2720026049735645,0.0,False,,0,False
1071,0.4371588388174048,0.21679102312864507,False,,3,False
1072,0.8944647202691124,0.292398701784281,False,,1,False
1073,0.1927878089330231,0.28307609962570157,True,41,2,False
1074,0.34575439274463476,0.15052263152627465,False,,2,False
1075,0.25877001953629497,0.11143093625536275,False,,2,False
1076,0.8392022742463636,0.2649073656576736,False,,1,False
1077,0.39897413817701893,0.0,False,,0,False
1078,0.2776864701202551,0.0,False,,0,False
1079,0.8815466289663142,0.1649042938787808,False,,4,False
1080,0.34882182618230484,0.12062370598914243,False,,2,False
1081,0.16344181339317457,0.16354127648427963,True,40,3,False
1082,0.682570212717205,0.195554994939076,False,,4,False
1083,0.7589793224640221,0.0,False,,0,False
1084,0.28744398057164955,0.1275136961684626,False,,2,False
1085,0.7580998252146683,0.0,False,,0,False
1086,0.4339515806177301,0.1862288671302278,False,,3,False
1087,0.3606571810477949,0.0,False,,0,False
1088,0.7131774004070127,0.0,False,,0,False
1089,0.21677634472641055,0.0,False,,0,False
1090,0.7952133190692295,0.0929558654139841,False,,3,False
1091,0.16365136805138794,0.0,False,,0,False
1092,0.3885307344333624,0.0,False,,0,False
1093,0.7906429778670774,0.0,False,,0,False
1094,0.32454631838430503,0.0,False,,0,False
1095,0.07456451574819642,0.0,False,,0,False
1096,0.0,0.04640254183736334,True,13,2,False
1097,0.7590776814744858,0.0,False,,0,False
1098,0.6450163488364515,0.0,False,,0,False
1099,0.7440622905412065,0.0,False,,0,False
1100,0.7020214621423766,0.0,False,,0,False
1101,0.7481928796018071,0.23053448126706239,False,,4,False
1102,0.6645808770446989,0.0,False,,0,False
1103,0.30493535720841014,0.6999795814648824,True,36,6,False
1104,0.789100365443222,0.09386329235070302,False,,2,False
1105,0.7806180676483591,0.0,False,,0,False
1106,0.865408659495906,0.12964378917231056,False,,4,False
1107,0.22399990010463763,0.2203844373484401,False,,5,False
1108,0.26112278808634304,0.18978805821477018,False,,4,False
1109,0.7973549872109982,0.4099775535890054,False,,3,False
1110,0.7538388272791281,0.110534934791751,False,,4,False
1111,0.8030951000499308,0.13203184184472272,False,,2,False
1112,0.2613951556171054,0.08177338942655246,False,,2,False
1113,0.7102311184313139,0.1204165164259259,False,,3,False
1114,0.6253156923880929,0.3,False,,1,False
1115,0.8853749650814039,0.0,False,,0,False
1116,0.2206191948010445,0.0,False,,0,False
1117,0.21850028532416405,0.0,False,,0,False
1118,0.25212504066970554,0.0,False,,0,False
1119,0.6105236663945461,0.08496126858486208,False,,2,False
1120,0.7355267998911506,0.0,False,,0,False
1121,0.612420564708331,0.0,False,,0,False
1122,0.9296901752364135,0.0,False,,0,False
1123,0.09559690237820018,0.0,False,,0,False
1124,0.7825278610122114,0.09066085886653738,False,,3,False
1125,0.2791085446929023,0.19027608424874787,False,,2,False
1126,0.339386844192186,0.0,False,,0,False
1127,0.5872309322360824,0.0,False,,0,False
1128,0.6612627611803437,0.3981202468417864,False,,3,False
1129,0.6582721814758118,0.21886181860860504,False,,2,False
1130,0.8285553449575496,0.0,False,,0,False
1131,0.8217577272069506,0.12551374045172464,False,,2,False
1132,0.30237162528915995,0.0,False,,0,False
1133,0.3085496651970149,0.2542641049618546,False,,1,False
1134,0.7862727823968468,0.0,False,,0,False
1135,0.0382513134153758,0.1696678306537476,True,13,3,False
1136,0.7209587876458767,0.22664866545454979,False,,3,False
1137,0.14011231191781692,0.0,False,,0,False
1138,0.3050333315709086,0.0,False,,0,False
1139,0.7604379994262873,0.2799892372419014,False,,3,False
1140,0.8352068900609787,0.0,False,,0,False
1141,0.7407618415903497,0.0,False,,0,False
1142,0.1284391609036032,0.0,False,,0,False
1143,0.30536131980597503,0.0,False,,0,False
1144,0.4002128276386473,0.0,False,,0,False
1145,0.9085936546973118,0.0,False,,0,False
1146,0.7631968376556353,0.0,False,,0,False
1147,0.8188746532521108,0.0,False,,0,False
1148,0.7228065631269955,0.27863761215717064,False,,4,False
1149,0.48300731372568106,0.09657892419619218,False,,2,False
1150,0.18815634998425185,0.0,False,,0,False
1151,0.6645624436082671,0.0,False,,0,False
1152,0.7296800967035988,0.5016701036429196,False,,2,False
1153,0.10684041737316699,0.0,False,,0,False
1154,0.4334162360432065,0.0,False,,0,False
1155,0.15981604938218463,0.0,False,,0,False
1156,0.7206931283215516,0.0,False,,0,False
1157,0.7444591949864647,0.0,False,,0,False
1158,0.2848065419522265,0.0,False,,0,False
1159,0.37177997718914446,0.0,False,,0,False
1160,0.20970100296358032,0.4725521787164585,True,36,5,False
1161,0.2777440290960851,0.15716930856276934,False,,4,False
1162,0.7011168247501901,0.7599,True,33,4,False
1163,0.31650988099657973,0.0,False,,0,False
1164,0.212675233723326,0.0,False,,0,False
1165,0.6692750116488314,0.0,False,,0,False
1166,0.8738287066011066,0.18464467979208288,False,,3,False
1167,0.8668727914801655,0.0,False,,0,False
1168,0.7945374281350666,0.0,False,,0,False
1169,0.11571923366345718,0.0,False,,0,False
1170,0.02787057315821609,0.0,False,,0,False
1171,0.7455392378124964,0.0,False,,0,False
1172,0.795963991764489,0.0,False,,0,False
1173,0.8279600503780714,0.0,False,,0,False
1174,0.7770655544241127,0.18453041877138307,False,,1,False
1175,0.3188883415478368,0.34894894170099,True,41,2,False
1176,0.6493138701834757,0.0,False,,0,False
1177,0.9105311220049072,0.0,False,,0,False
1178,0.7076204700594944,0.0,False,,0,False
1179,0.6772735122409812,0.0,False,,0,False
1180,0.30879839676068493,0.1415487649762468,False,,2,False
1181,0.9430865246118925,0.3351681446632331,False,,4,False
1182,0.6656363271824122,0.0,False,,0,False
1183,0.3763642623109604,0.0987399494968311,False,,2,False
1184,0.3010531500286589,0.19496911410627718,False,,4,False
1185,0.3431207470932103,0.0,False,,0,False
1186,0.7226395483071331,0.0,False,,0,False
1187,0.28204198329264474,0.0,False,,0,False
1188,0.6579631457463088,0.0,False,,0,False
1189,0.6708599812276447,0.0,False,,0,False
1190,0.22511436017280828,0.14504319381625783,False,,1,False
1191,0.698694265774991,0.0,False,,0,False
1192,0.9443611828786279,0.2662132390444155,False,,4,False
1193,0.4584850049436173,0.057207051927959635,False,,4,False
1194,0.24132921349770062,0.11617529686697937,False,,2,False
1195,0.157990606315852,0.0,False,,0,False
1196,0.18771399975044828,0.0,False,,0,False
1197,0.7200312943315851,0.0,False,,0,False
1198,0.3614402932910416,0.0,False,,0,False
1199,0.6787210521053966,0.4220966925495152,False,,3,False
1200,0.21329335110999542,0.0,False,,0,False
1201,0.8850480683047445,0.0,False,,0,False
1202,0.903330881905757,0.1868563484351124,False,,4,False
1203,0.0,0.0,False,,0,False
1204,0.3703882062078384,0.0,False,,0,False
1205,0.8121198488277871,0.0,False,,0,False
1206,0.8639672034551582,0.0,False,,0,False
1207,0.3888372360238044,0.22966285665454175,False,,4,False
1208,0.16930674557927003,0.1724423709922879,True,40,4,False
1209,0.3558610884181897,0.0,False,,0,False
1210,0.273981663497356,0.13723161315213775,False,,3,False
1211,0.08486291166240653,0.21894893402957635,True,13,4,False
1212,0.1108764531465706,0.14929818705953068,True,40,2,False
1213,0.6789206406344634,0.14336857343182402,False,,3,False
1214,0.2689512904663297,0.05991867047604758,False,,1,False
1215,0.8764744914054525,0.13429175727636056,False,,3,False
1216,0.15877997061554933,0.0,False,,0,False
1217,0.6598376564352453,0.2990463996960811,False,,2,False
1218,0.7481578751572466,0.0,False,,0,False
1219,0.5232355847901546,0.07353983177105791,False,,2,False
1220,0.28877148851747786,0.0,False,,0,False
1221,0.35387602447630373,0.0,False,,0,False
1222,0.1578423367791822,0.26815170881352524,True,34,1,False
1223,0.1928472184095953,0.07648490321511522,False,,2,False
1224,0.299649157757495,0.21972473451063926,False,,3,False
1225,0.16434967385375676,0.0,False,,0,False
1226,0.6415895102379923,0.0,False,,0,False
1227,0.3014517093766781,0.20720113684958325,False,,4,False
1228,0.5867690096194994,0.24396319858052218,False,,4,False
1229,0.508669481002866,0.0,False,,0,False
1230,0.20165558105356646,0.13827243038900527,False,,3,False
1231,0.2919037035632309,0.11880313158958469,False,,3,False
1232,0.8759412728998199,0.0,False,,0,False
1233,0.6734442523844593,0.0,False,,0,False
1234,0.6530433125362759,0.28241307457219894,False,,4,False
1235,0.7146472574756101,0.09020370861538402,False,,2,False
1236,0.6877969236328254,0.0,False,,0,False
1237,0.5953497475245833,0.34950627691126673,False,,3,False
1238,0.7281990338261676,0.10401290522413321,False,,3,False
1239,0.1921784368321409,0.0,False,,0,False
1240,0.7119598409993732,0.06986927116419872,False,,2,False
1241,0.7704411840516306,0.0,False,,0,False
1242,0.286990412911664,0.0,False,,0,False
1243,0.25626766614721214,0.0,False,,0,False
1244,0.7771477510363699,0.0,False,,0,False
1245,0.021423432653047525,0.13233986990720795,True,13,4,False
1246,0.7109315042264461,0.0,False,,0,False
1247,0.2509266014994363,0.0,False,,0,False
1248,0.3546976675588235,0.0,False,,0,False
1249,0.2509959649348666,0.3267962370566452,True,32,4,False
1250,0.7082729623804008,0.24547049410149058,False,,5,False
1251,0.2706279820529802,0.07342382926185713,False,,3,False
1252,0.13081099518524703,0.12651122978064644,False,,2,False
1253,0.7690837034076786,0.0,False,,0,False
1254,0.7428736464632917,0.12013231183990816,False,,4,False
1255,0.25331829236489517,0.0,False,,0,False
1256,0.3100014838299919,0.16668352037589607,False,,2,False
1257,0.14339703319952973,0.0,False,,0,False
1258,0.2458298855659165,0.0,False,,0,False
1259,0.42935877396772637,0.0,False,,0,False
1260,0.11630897755099204,0.0,False,,0,False
1261,0.028727284579349588,0.0,False,,0,False
1262,0.7319060634460165,0.0,False,,0,False
1263,0.2633837307471255,0.0,False,,0,False
1264,0.7250195744683401,0.0,False,,0,False
1265,0.8090711294465981,0.07789791201276813,False,,2,False
1266,0.6382083316967644,0.0,False,,0,False
1267,0.6982891702098912,0.19494389754017039,False,,2,False
1268,0.9137928156961842,0.24917076252067272,False,,4,False
1269,0.547048983218054,0.16063900995423092,False,,1,False
1270,0.8617485048382014,0.0,False,,0,False
1271,0.5519207942894351,0.2754414311413015,False,,4,False
1272,0.7428133125767076,0.0,False,,0,False
1273,0.11481942275103399,0.0,False,,0,False
1274,0.6223797449515166,0.0,False,,0,False
1275,0.1481964798725614,0.13714513320980465,False,,2,False
1276,0.2601122618023812,0.0,False,,0,False
1277,0.7376899641001122,0.12441675646832248,False,,3,False
1278,0.7421526000831568,0.0,False,,0,False
1279,0.7467426025054337,0.0,False,,0,False
1280,0.6424642528034763,0.0,False,,0,False
1281,0.7665034050218743,0.24321740739997338,False,,4,False
1282,0.2561369883385032,0.30292262969550776,True,41,2,False
1283,0.08348666929076445,0.0,False,,0,False
1284,0.7596612402574322,0.2833727502768821,False,,1,False
1285,0.6451858836216486,0.0,False,,0,False
1286,0.8370886523759714,0.0,False,,0,False
1287,0.6794785753439733,0.0,False,,0,False
1288,0.6408163859566556,0.0,False,,0,False
1289,0.27634841514650516,0.15123496889697008,False,,4,False
1290,0.32420900006142717,0.5938461980325118,True,35,4,False
1291,0.892842437481485,0.0,False,,0,False
1292,0.7006648627363635,0.17803990160098643,False,,3,False
1293,0.14873111740839762,0.2361484070995839,True,32,4,False
1294,0.7533785372886446,0.0,False,,0,False
1295,0.28519004385125934,0.15039310310559864,False,,4,False
1296,0.43529281854899843,0.0,False,,0,False
1297,0.24988777150020103,0.07025250978155659,False,,3,False
1298,0.7947086977584196,0.0,False,,0,False
1299,0.7572168093406086,0.0,False,,0,False
1300,0.27921437211768574,0.0,False,,0,False
1301,0.7396167963236583,0.09555170154845755,False,,2,False
1302,0.7768449710119343,0.0,False,,0,False
1303,0.738510014408504,0.0,False,,0,False
1304,0.8140366334879207,0.27857211338267845,False,,4,False
1305,0.6999800883919768,0.0,False,,0,False
1306,0.1468848774181492,0.0,False,,0,False
1307,0.6462869843917874,0.0,False,,0,False
1308,0.7091387286404627,0.0,False,,0,False
1309,0.9033344787475851,0.0,False,,0,False
1310,0.2703648248150622,0.0,False,,0,False
1311,0.09757186077774435,0.14568820878983385,True,32,3,False
1312,0.68853242738338,0.0,False,,0,False
1313,0.6995681661097454,0.0,False,,0,False
1314,0.8051398418720127,0.0,False,,0,False
1315,0.5703529683984114,0.0,False,,0,False
1316,0.7225207408329656,0.0,False,,0,False
1317,0.18726933483231073,0.0,False,,0,False
1318,0.7245961595462083,0.0,False,,0,False
1319,0.27720797679263437,0.0,False,,0,False
1320,0.5135032544434815,0.13709652821569604,False,,4,False
1321,0.25125047453579596,0.044082935549759256,False,,1,False
1322,0.1755983087373891,0.09790707947606082,False,,3,False
1323,0.09593338666368251,0.0,False,,0,False
1324,0.669264538144825,0.0,False,,0,False
1325,0.8418728231275406,0.0,False,,0,False
1326,0.255173407023389,0.0,False,,0,False
1327,0.16045564350370994,0.024019047011242443,False,,1,False
1328,0.2641939283503785,0.3422165121410124,True,32,5,False
1329,0.13504330916138807,0.0,False,,0,False
1330,0.9082596579561024,0.0,False,,0,False
1331,0.7067906912141774,0.0,False,,0,False
1332,0.3468812976937023,0.0,False,,0,False
1333,0.28636399590371137,0.0,False,,0,False
1334,0.3848935798594736,0.4224591097878812,True,40,3,False
1335,0.619155931869485,0.0,False,,0,False
1336,0.573806623742927,0.0,False,,0,False
1337,0.17325255367993664,0.0,False,,0,False
1338,0.31992097357466165,0.0,False,,0,False
1339,0.1953840918960645,0.0,False,,0,False
1340,0.4722248436887694,0.0,False,,0,False
1341,0.8428352961166466,0.0,False,,0,False
1342,0.6098421985727419,0.08619085536944707,False,,2,False
1343,0.43664912763593267,0.0,False,,0,False
1344,0.9116583639099263,0.0,False,,0,False
1345,0.8150623284717585,0.0,False,,0,False
1346,0.2122719031379093,0.0,False,,0,False
1347,0.2633944100351004,0.0,False,,0,False
1348,0.36600060283011204,0.09400686815688634,False,,2,False
1349,0.7511197614644461,0.20131597477255314,False,,4,False
1350,0.7577111157123223,0.0,False,,0,False
1351,0.08970940279753503,0.0,False,,0,False
1352,0.67922554552869,0.0,False,,0,False
1353,0.0,0.10590394777314369,True,13,2,False
1354,0.250425069837108,0.0,False,,0,False
1355,0.3968092092211266,0.20570041733053163,False,,3,False
1356,0.7648356567736526,0.0,False,,0,False
1357,0.8237497405912062,0.0,False,,0,False
1358,0.37036591153483245,0.13798284391779128,False,,3,False
1359,0.855851426082384,0.0,False,,0,False
1360,0.593315198837605,0.3562027931459587,False,,2,False
1361,0.18582778023131005,0.2639611700880044,True,40,3,False
1362,0.19653830361329894,0.06990902973540446,False,,2,False
1363,0.9041727703960614,0.11529564048036917,False,,2,False
1364,0.6713691433904823,0.0,False,,0,False
1365,0.2361237394260504,0.0,False,,0,False
1366,0.3386572567034252,0.16140194835902774,False,,3,False
1367,0.13652657929385564,0.28656446954104586,True,41,1,False
1368,0.7620322549715506,0.19508082871366855,False,,3,False
1369,0.2561927507578235,0.0,False,,0,False
1370,0.29532681801834865,0.14407307263419353,False,,4,False
1371,0.4020637228289977,0.5197630364903603,True,41,5,False
1372,0.3437795753167965,0.0,False,,0,False
1373,0.3150926410312184,0.07783737027244955,False,,2,False
1374,0.7214368443823034,0.0,False,,0,False
1375,0.4103426489188422,0.06035246943895788,False,,2,False
1376,0.15291314407600665,0.0,False,,0,False
1377,0.7076676752251506,0.07896980774069884,False,,3,False
1378,0.2114662989568248,0.29424191975981095,True,41,4,False
1379,0.8544362595134899,0.0,False,,0,False
1380,1.0,0.0,False,,0,False
1381,0.1610813040847142,0.0,False,,0,False
1382,0.7587220608448171,0.0,False,,0,False
1383,0.17308502570253176,0.0,False,,0,False
1384,0.9005513585641294,0.0,False,,0,False
1385,0.19280146968598508,0.10873914621330613,False,,2,False
1386,0.8272942003039878,0.0,False,,0,False
1387,0.602389455018288,0.0,False,,0,False
1388,0.23261489666076723,0.1318196425855755,False,,2,False
1389,0.6932328104632579,0.0,False,,0,False
1390,0.8255381700261082,0.0,False,,0,False
1391,0.25499542261336616,0.0,False,,0,False
1392,0.35408766103571876,0.1442522380799482,False,,3,False
1393,0.6356948485501848,0.0,False,,0,False
1394,0.7285374026066278,0.0,False,,0,False
1395,0.2410780045894461,0.0,False,,0,False
1396,0.7373115412355657,0.14651248557591562,False,,3,False
1397,0.3763669209020092,0.47503655265165495,True,41,5,False
1398,0.09567551790158674,0.07376833321481557,False,,1,False
1399,0.3518029827015501,0.0,False,,0,False
1400,0.7631497847173836,0.0,False,,0,False
1401,0.2537425692495202,0.0,False,,0,False
1402,0.4359699195209127,0.0,False,,0,False
1403,0.21303832364100628,0.12400073199864058,False,,4,False
1404,0.14056492979799085,0.0,False,,0,False
1405,0.8860174960030338,0.1618632236484047,False,,1,False
1406,0.6777316330629679,0.0,False,,0,False
1407,0.7819531381433047,0.0,False,,0,False
1408,0.35955120962421583,0.0,False,,0,False
1409,0.8860303851099568,0.0,False,,0,False
1410,0.7376934058641784,0.0,False,,0,False
1411,0.8133143468167192,0.2595171783789983,False,,1,False
1412,0.11912844557379604,0.05362268200901993,False,,3,False
1413,0.7561424403222488,0.0,False,,0,False
1414,0.1830786783916078,0.0,False,,0,False
1415,0.44740062472254716,0.11797636561186559,False,,3,False
1416,0.7526706662893599,0.0,False,,0,False
1417,0.6824878584597694,0.0,False,,0,False
1418,0.6478276305659604,0.0,False,,0,False
1419,0.28483362831115044,0.07113172170069243,False,,3,False
1420,0.675527610719619,0.0,False,,0,False
1421,0.25406262608437763,0.07023660103518514,False,,2,False
1422,0.18111419965796022,0.15377891507431304,False,,2,False
1423,0.8593255556671668,0.0,False,,0,False
1424,0.2414829716591777,0.0,False,,0,False
1425,0.07809486715497468,0.0,False,,0,False
1426,0.8233830041122979,0.0,False,,0,False
1427,0.749674022407976,0.0,False,,0,False
1428,0.8641169674072303,0.149109678547911,False,,1,False
1429,0.8863657273862664,0.22056667988905893,False,,3,False
1430,0.19034617918980962,0.0,False,,0,False
1431,0.09923685047850928,0.0,False,,0,False
1432,0.37560686966409196,0.0,False,,0,False
1433,0.7570752396231332,0.0,False,,0,False
1434,0.17776415974464735,0.0,False,,0,False
1435,0.28822198062432997,0.1384595628861392,False,,4,False
1436,0.7823571405039265,0.10150938471693616,False,,3,False
1437,0.29291788234895294,0.0,False,,0,False
1438,0.6591608625202839,0.13341028309987538,False,,3,False
1439,0.22918189134893274,0.2096152054334694,False,,3,False
1440,0.7369491057991069,0.0,False,,0,False
1441,0.20729939423261934,0.07491762251905788,False,,3,False
1442,0.03973110543033703,0.2703533269832336,True,13,4,False
1443,0.8892900282525042,0.4887729973790839,False,,5,False
1444,0.6047563350227292,0.0,False,,0,False
1445,0.7939667499094586,0.0,False,,0,False
1446,0.6898910382325767,0.0,False,,0,False
1447,0.3033951493352748,0.45739746945334214,True,43,2,False
1448,0.10149756014689487,0.0,False,,0,False
1449,0.7707741608905236,0.0,False,,0,False
1450,0.16184307800601078,0.0,False,,0,False
1451,0.09703480811499166,0.0,False,,0,False
1452,0.225098782144324,0.0,False,,0,False
1453,0.06712349414965074,0.49489095243536546,True,20,2,False
1454,0.23256673260217137,0.0,False,,0,False
1455,0.3429127093513782,0.10557329249923801,False,,3,False
1456,0.666028946850597,0.0,False,,0,False
1457,0.6546506191186853,0.10691353108733814,False,,3,False
1458,0.655734456415071,0.06663469119974175,False,,2,False
1459,0.6875001052860812,0.0,False,,0,False
1460,0.8452500082780451,0.0,False,,0,False
1461,0.6971408576285569,0.2665023860588261,False,,4,False
1462,0.9408376530384008,0.05499238961005706,False,,2,False
1463,0.4093689899532271,0.0,False,,0,False
1464,0.6025446721195425,0.15247940084009204,False,,3,False
1465,0.6708706017617136,0.38856150602181716,False,,3,False
1466,0.17696249116576032,0.0,False,,0,False
1467,0.31104595559326353,0.13972525062728888,False,,3,False
1468,0.6883015898276719,0.1398310293223453,False,,4,False
1469,0.32818398829557754,0.0,False,,0,False
1470,0.7689445623265609,0.15075099683719873,False,,3,False
1471,0.33964418359085574,0.0,False,,0,False
1472,0.8146715443445405,0.0,False,,0,False
1473,0.19303484692256478,0.7256911847167414,True,34,6,False
1474,0.7688102872595466,0.08283077640928543,False,,2,False
1475,0.8314251344226712,0.0,False,,0,False
1476,0.6931876506903004,0.19172205036411138,False,,3,False
1477,0.32942182195911673,0.13167315756730527,False,,3,False
1478,0.3372826361187784,0.0,False,,0,False
1479,0.27556422055910657,0.0,False,,0,False
1480,0.57030972420075,0.0,False,,0,False
1481,0.7393438535270733,0.40744571684202274,False,,4,False
1482,0.186434394767224,0.182011110953152,False,,3,False
1483,0.6991271334203167,0.0,False,,0,False
1484,0.3641305565132663,0.14059775210947734,False,,3,False
1485,0.19713944350793317,0.0,False,,0,False
1486,0.2116474251132271,0.11883262992036059,False,,3,False
1487,0.19901168767209726,0.0,False,,0,False
1488,0.7511961229811394,0.14620823420600973,False,,4,False
1489,0.668779775647388,0.0,False,,0,False
1490,0.21061095359381002,0.07599691330702148,False,,1,False
1491,0.6311409854692548,0.02431615769199881,False,,1,False
1492,0.1549804871470984,0.0,False,,0,False
1493,0.15338446529129113,0.0,False,,0,False
1494,0.7035365510827513,0.0,False,,0,False
1495,0.10307936554800329,0.0,False,,0,False
1496,0.2858650423041853,0.0,False,,0,False
1497,0.3482254206723178,0.0,False,,0,False
1498,0.17441184151016648,0.0,False,,0,False
1499,0.0750610650827577,0.04996774729065285,False,,1,False
1500,0.8150469961700886,0.0,False,,0,False
1501,0.2974038357564752,0.0,False,,0,False
1502,0.7491697438535159,0.1303630925031307,False,,2,False
1503,0.8438013896855558,0.18184880848487822,False,,3,False
1504,0.28608980442077947,0.0,False,,0,False
1505,0.3360422935637689,0.0,False,,0,False
1506,0.7312207607085227,0.15674035325207494,False,,3,False
1507,0.3362521274042268,0.19492125514011796,False,,4,False
1508,0.18611079603241873,0.27511840156638745,True,32,4,False
1509,0.6739629308353361,0.25985180554582915,False,,4,False
1510,0.3498265015607978,0.0,False,,0,False
1511,0.05025990878968947,0.0,False,,0,False
1512,0.8020968555047199,0.13303246952371983,False,,2,False
1513,0.139107793547495,0.1493241514679267,True,40,4,False
1514,0.1625824766021109,0.0,False,,0,False
1515,0.40675856148120687,0.0,False,,0,False
1516,0.17591398241884848,0.0,False,,0,False
1517,0.1421270649160427,0.0,False,,0,False
1518,0.2518220861813483,0.0,False,,0,False
1519,0.7689523024167443,0.07153327977354013,False,,3,False
1520,0.8506065524454225,0.14410853128907825,False,,2,False
1521,0.13326836191238645,0.0,False,,0,False
1522,0.7483501647557167,0.0,False,,0,False
1523,0.6690491106493512,0.20964951321201794,False,,4,False
1524,0.191079751243233,0.0,False,,0,False
1525,0.2744167214232307,0.0,False,,0,False
1526,0.35135031895173785,0.0,False,,0,False
1527,0.2251678973683573,0.0,False,,0,False
1528,0.9241260796551476,0.16396606503216662,False,,3,False
1529,0.7474522704898249,0.0,False,,0,False
1530,0.8243262387168571,0.0,False,,0,False
1531,0.23390286836612806,0.0,False,,0,False
1532,0.7927723930356705,0.0,False,,0,False
1533,0.2382440433373989,0.0,False,,0,False
1534,0.3128300670126342,0.0,False,,0,False
1535,0.1400019768903809,0.13515907149316234,False,,4,False
1536,0.7497795336013481,0.0,False,,0,False
1537,0.32728407994168457,0.0,False,,0,False
1538,0.24440666878700984,0.18730137135309913,False,,3,False
1539,0.3067795817484512,0.0,False,,0,False
1540,0.26193204454574487,0.053563240031235235,False,,3,False
1541,0.8211542363848562,0.0,False,,0,False
1542,0.630699761657078,0.10608897098310444,False,,3,False
1543,0.25170715691003487,0.07014279409884047,False,,2,False
1544,0.6607713086133521,0.0,False,,0,False
1545,0.2765834796675568,0.06970422860523383,False,,4,False
1546,0.8257896387981697,0.0,False,,0,False
1547,0.7040922997806485,0.0,False,,0,False
1548,0.3325418201244515,0.0,False,,0,False
1549,0.7344027879196081,0.12253838472225613,False,,3,False
1550,0.38673385385360426,0.2433540548416526,False,,3,False
1551,0.2971524978054131,0.0,False,,0,False
1552,0.10894377242731312,0.0,False,,0,False
1553,0.2503795166433319,0.24686646886193045,False,,4,False
1554,0.16787807910265312,0.0,False,,0,False
1555,0.8737847083822561,0.14772326923769385,False,,4,False
1556,0.26988988353044674,0.16587591590094905,False,,1,False
1557,0.6597122208852378,0.191149754317174,False,,4,False
1558,0.6435510900689283,0.11361036693244853,False,,3,False
1559,0.7624162682995912,0.0,False,,0,False
1560,0.19319458821750565,0.0,False,,0,False
1561,0.3142670466741972,0.14995264786081486,False,,3,False
1562,0.6651683519303007,0.0,False,,0,False
1563,0.44429728595115725,0.0,False,,0,False
1564,0.8059763780448854,0.06401282345565122,False,,2,False
1565,0.20886202357111985,0.0,False,,0,False
1566,0.8012134707596472,0.0,False,,0,False
1567,0.2827107849896762,0.12339800008425941,False,,3,False
1568,0.8074503816175764,0.0,False,,0,False
1569,0.7228072395958501,0.0,False,,0,False
1570,0.29881008915194995,0.13292558485121725,False,,3,False
1571,0.03595024292202659,0.06397141608237189,True,32,2,False
1572,0.139098358014972,0.27764362457691066,True,42,1,False
1573,0.8761965166239571,0.0,False,,0,False
1574,0.08929758324418358,0.0,False,,0,False
1575,0.28717272521124926,0.0,False,,0,False
1576,0.8871649203791986,0.15785566025900372,False,,2,False
1577,0.6798747628236907,0.0,False,,0,False
1578,0.30127436041905237,0.0,False,,0,False
1579,0.6979620097680991,0.019762517942900633,False,,2,False
1580,0.6309679986647561,0.0,False,,0,False
1581,0.682398834471332,0.0,False,,0,False
1582,0.22683331066499376,0.0,False,,0,False
